t    x     y    deg 
5.736   0.00   0.00   0.00 
5.746   0.00   0.00   0.00 
5.756   0.00   0.00   0.00 
5.766   0.00   0.00   0.00 
5.776   0.00   0.00   0.00 
5.786   0.00   0.00   0.00 
5.796   0.00   0.00   0.00 
5.806   0.00   0.00   0.00 
5.816   0.00   0.00   0.00 
5.826   0.00   0.00   0.00 
5.836   0.00   0.00   0.00 
5.846   0.00   0.00   0.00 
5.856   0.00   0.00   0.00 
5.866   0.00   0.00   0.00 
5.876   0.00   0.00   0.00 
5.886   0.00   0.00   0.00 
5.896   0.00   0.00   0.00 
5.906   0.00   0.00   0.00 
5.916   0.00   0.00   0.00 
5.926   0.00   0.00   0.00 
5.936   0.00   0.00   0.00 
5.946   0.00   0.00   0.00 
5.956   0.00   0.00   0.00 
5.966   0.00   0.00   0.00 
5.976   0.00   0.00   0.00 
5.986   0.00   0.00   0.00 
5.996   0.00   0.00   0.00 
6.006   0.00   0.00   0.00 
6.016   0.00   0.00   0.00 
6.026   0.00   0.00   0.00 
6.036   0.00   0.00   0.00 
6.046   0.00   0.00   0.00 
6.056   0.00   0.00   0.00 
6.066   0.00   0.00   0.00 
6.076   0.00   0.00   0.00 
6.086   0.00   0.00   0.00 
6.096   0.00   0.00   0.00 
6.106   0.00   0.00   0.00 
6.116   0.00   0.00   0.00 
6.126   0.00   0.00   0.00 
6.136   0.00   0.00   0.00 
6.146   0.00   0.00   0.00 
6.156   0.00   0.00   0.00 
6.166   0.00   0.00   0.00 
6.176   0.00   0.00   0.00 
6.186   0.00   0.00   0.00 
6.196   0.00   0.00   0.00 
6.206   0.00   0.00   0.00 
6.216   0.00   0.00   0.00 
6.226   0.00   0.00   0.00 
6.236   0.00   0.00   0.00 
6.246   0.00   0.00   0.00 
6.256   0.00   0.00   0.00 
6.266   0.00   0.00   0.00 
6.276   0.00   0.00   0.00 
6.286   0.00   0.00   0.00 
6.296   0.00   0.00   0.00 
6.306   0.00   0.00   0.00 
6.316   0.00   0.00   0.00 
6.326   0.00   0.00   0.00 
6.336   0.00   0.00   0.00 
6.346   0.00   0.00   0.00 
6.356   0.00   0.00   0.00 
6.366   0.00   0.00   0.00 
6.376   0.00   0.00   0.00 
6.386   0.00   0.00   0.00 
6.396   0.00   0.00   0.00 
6.406   0.00   0.00   0.00 
6.416   0.00   0.00   0.00 
6.426   0.00   0.00   0.00 
6.436   0.00   0.00   0.00 
6.446   0.00   0.00   0.00 
6.456   0.00   0.00   0.00 
6.466   0.00   0.00   0.00 
6.476   0.00   0.00   0.00 
6.486   0.00   0.00   0.00 
6.496   0.00   0.00   0.00 
6.506   0.00   0.00   0.00 
6.516   0.00   0.00   0.00 
6.526   0.00   0.00   0.00 
6.536   0.00   0.00   0.00 
6.546   0.00   0.00   0.00 
6.556   0.00   0.00   0.00 
6.566   0.00   0.00   0.00 
6.576   0.00   0.00   0.00 
6.586   0.00   0.00   0.00 
6.596   0.00   0.00   0.00 
6.606   0.00   0.00   0.00 
6.616   0.00   0.00   0.00 
6.626   0.00   0.00   0.00 
6.636   0.00   0.00   0.00 
6.646   0.00   0.00   0.00 
6.656   0.00   0.00   0.00 
6.666   0.00   0.00   0.00 
6.676   0.00   0.00   0.00 
6.686   0.00   0.00   0.00 
6.696   0.00   0.00   0.00 
6.706   0.00   0.00   0.00 
6.716   0.00   0.00   0.00 
6.726   0.00   0.00   0.00 
6.736   0.00   0.00   0.00 
6.746   0.00   0.00   0.00 
6.756   0.00   0.00   0.00 
6.766   0.00   0.00   0.00 
6.776   0.00   0.00   0.00 
6.786   0.00   0.00   0.00 
6.796   0.00   0.00   0.00 
6.806   0.00   0.00   0.00 
6.816   0.00   0.00   0.00 
6.826   0.00   0.00   0.00 
6.836   0.00   0.00   0.00 
6.846   0.00   0.00   0.00 
6.856   0.00   0.00   0.00 
6.866   0.00   0.00   0.00 
6.876   0.00   0.00   0.00 
6.886   0.00   0.00   0.00 
6.896   0.00   0.00   0.00 
6.906   0.00   0.00   0.00 
6.916   0.00   0.00   0.00 
6.926   0.00   0.00   0.00 
6.936   0.00   0.00   0.00 
6.946   0.00   0.00   0.00 
6.956   0.00   0.00   0.00 
6.966   0.00   0.00   0.00 
6.976   0.00   0.00   0.00 
6.986   0.00   0.00   0.00 
6.996   0.00   0.00   0.00 
7.006   0.00   0.00   0.00 
7.016   0.00   0.00   0.00 
7.026   0.00   0.00   0.00 
7.036   0.00   0.00   0.00 
7.046   0.00   0.00   0.00 
7.056   0.00   0.00   0.00 
7.066   0.00   0.00   0.00 
7.076   0.00   0.00   0.00 
7.086   0.00   0.00   0.00 
7.096   0.00   0.00   0.00 
7.106   0.00   0.00   0.00 
7.116   0.00   0.00   0.00 
7.126   0.00   0.00   0.00 
7.136   0.00   0.00   0.00 
7.146   0.00   0.00   0.00 
7.156   0.00   0.00   0.00 
7.166   0.00   0.00   0.00 
7.176   0.00   0.00   0.00 
7.186   0.00   0.00   0.00 
7.196   0.00   0.00   0.00 
7.206   0.00   0.00   0.00 
7.216   0.00   0.00   0.00 
7.226   0.00   0.00   0.00 
7.236   0.00   0.00   0.00 
7.246   0.00   0.00   0.00 
7.256   0.00   0.00   0.00 
7.266   0.00   0.00   0.00 
7.276   0.00   0.00   0.00 
7.286   0.00   0.00   0.00 
7.296   0.00   0.00   0.00 
7.306   0.00   0.00   0.00 
7.316   0.00   0.00   0.00 
7.326   0.00   0.00   0.00 
7.336   0.00   0.00   0.00 
7.346   0.00   0.00   0.00 
7.356   0.00   0.00   0.00 
7.366   0.00   0.00   0.00 
7.376   0.00   0.00   0.00 
7.386   0.00   0.00   0.00 
7.396   0.00   0.00   0.00 
7.406   0.00   0.00   0.00 
7.416   0.00   0.00   0.00 
7.426   0.00   0.00   0.00 
7.436   0.00   0.00   0.00 
7.446   0.00   0.00   0.00 
7.456   0.00   0.00   0.00 
7.466   0.00   0.00   0.00 
7.476   0.00   0.00   0.00 
7.486   0.00   0.00   0.00 
7.496   0.00   0.00   0.00 
7.506   0.00   0.00   0.00 
7.516   0.00   0.00   0.00 
7.526   0.00   0.00   0.00 
7.536   0.00   0.00   0.00 
7.546   0.00   0.00   0.00 
7.556   0.00   0.00   0.00 
7.566   0.00   0.00   0.00 
7.576   0.00   0.00   0.00 
7.586   0.00   0.00   0.00 
7.596   0.00   0.00   0.00 
7.606   0.00   0.00   0.00 
7.616   0.00   0.00   0.00 
7.626   0.00   0.00   0.00 
7.636   0.00   0.00   0.00 
7.646   0.00   0.00   0.00 
7.656   0.00   0.00   0.00 
7.666   0.00   0.00   0.00 
7.676   0.00   0.00   0.00 
7.686   0.00   0.00   0.00 
7.696   0.00   0.00   0.00 
7.706   0.00   0.00   0.00 
7.716   0.00   0.00   0.00 
7.726   0.00   0.00   0.00 
7.736   0.00   0.00   0.00 
7.746   0.00   0.00   0.00 
7.756   0.00   0.00   0.00 
7.766   0.00   0.00   0.00 
7.776   0.00   0.00   0.00 
7.786   0.00   0.00   0.00 
7.796   0.00   0.00   0.00 
7.806   0.00   0.00   0.00 
7.816   0.00   0.00   0.00 
7.826   0.00   0.00   0.00 
7.836   0.00   0.00   0.00 
7.846   0.00   0.00   0.00 
7.856   0.00   0.00   0.00 
7.866   0.00   0.00   0.00 
7.876   0.00   0.00   0.00 
7.886   0.00   0.00   0.00 
7.896   0.00   0.00   0.00 
7.906   0.00   0.00   0.00 
7.916   0.00   0.00   0.00 
7.926   0.00   0.00   0.00 
7.936   0.00   0.00   0.00 
7.946   0.00   0.00   0.00 
7.956   0.00   0.00   0.00 
7.966   0.00   0.00   0.00 
7.976   0.00   0.00   0.00 
7.986   0.00   0.00   0.00 
7.996   0.00   0.00   0.00 
8.006   0.00   0.00   0.00 
8.041   0.00   0.00   0.00 
8.052   0.00   0.00   0.00 
8.062   0.00   0.00   0.00 
8.072   0.00   0.00   0.00 
8.082   0.00   0.00   0.00 
8.092   0.00   0.00   0.00 
8.102   0.00   0.00   0.00 
8.112   0.00   0.00   0.00 
8.122   0.00   0.00   0.00 
8.132   0.00   0.00   0.00 
8.142   0.00   0.00   0.00 
8.152   0.00   0.00   0.00 
8.162   0.00   0.00   0.00 
8.172   0.00   0.00   0.00 
8.182   0.00   0.00   0.00 
8.192   0.00   0.00   0.00 
8.202   0.00   0.00   0.00 
8.212   0.00   0.00   0.00 
8.222   0.00   0.00   0.00 
8.232   0.00   0.00   0.00 
8.242   0.00   0.00   0.00 
8.252   0.00   0.00   0.00 
